Indicator Code: CG1040
"Indicator Name: Cardiovascular diseases"
Export date: 5/26/2022 4:01:42 PM
Source location: "WHO Mortality Database portal"
"Indicator metadata: I00-I99"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
NAC,North America and the Caribbean,VCT,Saint Vincent and the Grenadines,2004,All,Age_all,[All],234.00000000,29.80891720,248.42240449,215.64435270,
NAC,North America and the Caribbean,VCT,Saint Vincent and the Grenadines,2005,All,Age_all,[All],275.00000000,33.74233129,294.05358231,253.19019648,
NAC,North America and the Caribbean,VCT,Saint Vincent and the Grenadines,2006,All,Age_all,[All],252.00000000,32.76983095,259.36593499,232.03778901,
NAC,North America and the Caribbean,VCT,Saint Vincent and the Grenadines,2007,All,Age_all,[All],285.00000000,37.94940080,284.49526307,262.62924123,
NAC,North America and the Caribbean,VCT,Saint Vincent and the Grenadines,2008,All,Age_all,[All],344.00000000,42.78606965,333.90739843,317.36366740,
NAC,North America and the Caribbean,VCT,Saint Vincent and the Grenadines,2009,All,Age_all,[All],310.00000000,39.89703990,294.44778258,286.27628432,
NAC,North America and the Caribbean,VCT,Saint Vincent and the Grenadines,2010,All,Age_all,[All],301.00000000,36.57351154,278.71061814,278.04720336,
NAC,North America and the Caribbean,VCT,Saint Vincent and the Grenadines,2011,All,Age_all,[All],330.00000000,37.93103448,291.70590056,304.66413088,
NAC,North America and the Caribbean,VCT,Saint Vincent and the Grenadines,2012,All,Age_all,[All],301.00000000,35.04074505,256.28603536,277.58565039,
NAC,North America and the Caribbean,VCT,Saint Vincent and the Grenadines,2013,All,Age_all,[All],319.00000000,35.01646542,262.89308327,293.67899689,
NAC,North America and the Caribbean,VCT,Saint Vincent and the Grenadines,2014,All,Age_all,[All],387.00000000,38.89447236,316.07385684,355.49921459,
NAC,North America and the Caribbean,VCT,Saint Vincent and the Grenadines,2015,All,Age_all,[All],283.00000000,32.19567691,221.33250924,259.28097629,
NAC,North America and the Caribbean,VCT,Saint Vincent and the Grenadines,2016,All,Age_all,[All],320.00000000,34.66955580,243.83160511,292.34690615,
NAC,North America and the Caribbean,VCT,Saint Vincent and the Grenadines,2017,All,Age_all,[All],318.00000000,35.89164786,232.36420874,289.54628643,
EU,Europe,SRB,Serbia,2000,All,Age_all,[All],58098.00000000,55.84091040,489.67433412,772.95536954,
EU,Europe,SRB,Serbia,2001,All,Age_all,[All],54747.00000000,55.29553167,450.51418762,729.62602585,
EU,Europe,SRB,Serbia,2002,All,Age_all,[All],56754.00000000,55.21622805,459.51898812,756.71687224,
EU,Europe,SRB,Serbia,2003,All,Age_all,[All],57376.00000000,55.19789121,455.97418278,766.99822247,
EU,Europe,SRB,Serbia,2004,All,Age_all,[All],56868.00000000,54.51303681,435.97886531,761.98316611,
EU,Europe,SRB,Serbia,2005,All,Age_all,[All],60684.00000000,56.83565762,450.86650232,815.56086474,
EU,Europe,SRB,Serbia,2006,All,Age_all,[All],58925.00000000,57.27323977,424.24976170,795.04083413,
EU,Europe,SRB,Serbia,2007,All,Age_all,[All],57608.00000000,56.03618501,405.81665834,780.42922795,
EU,Europe,SRB,Serbia,2008,All,Age_all,[All],57343.00000000,55.82946325,391.98508324,780.15330693,
EU,Europe,SRB,Serbia,2009,All,Age_all,[All],56951.00000000,54.76057692,379.41044989,777.93336172,
EU,Europe,SRB,Serbia,2010,All,Age_all,[All],56448.00000000,54.69184486,367.97205477,774.16849027,
EU,Europe,SRB,Serbia,2011,All,Age_all,[All],55514.00000000,53.93112158,366.08359703,767.39342384,
EU,Europe,SRB,Serbia,2012,All,Age_all,[All],54972.00000000,53.68359375,354.63002397,763.59788901,
EU,Europe,SRB,Serbia,2013,All,Age_all,[All],53367.00000000,53.20737787,336.38902813,744.91927284,
EU,Europe,SRB,Serbia,2014,All,Age_all,[All],53993.00000000,53.32799984,333.27067842,757.07533049,
EU,Europe,SRB,Serbia,2015,All,Age_all,[All],54376.00000000,52.44699936,329.12000855,766.35750318,
EU,Europe,SRB,Serbia,2016,All,Age_all,[All],52102.00000000,51.67106333,309.76100699,738.16411323,
EU,Europe,SRB,Serbia,2017,All,Age_all,[All],53018.00000000,51.11548177,310.55557260,755.14986915,
EU,Europe,SRB,Serbia,2018,All,Age_all,[All],52663.00000000,51.80561704,304.32870425,754.20287331,
EU,Europe,SRB,Serbia,2019,All,Age_all,[All],48778.00000000,48.07703680,276.95837623,702.32324752,
EU,Europe,SRB,Serbia,2020,All,Age_all,[All],51049.00000000,43.68763372,288.32738831,739.93430472,
AF,Africa,SYC,Seychelles,2001,All,Age_all,[All],198.00000000,35.74007220,351.48279295,240.25044289,
AF,Africa,SYC,Seychelles,2002,All,Age_all,[All],250.00000000,38.63987635,394.81064646,297.34648001,
AF,Africa,SYC,Seychelles,2003,All,Age_all,[All],248.00000000,37.12574850,399.47845425,289.01060482,
AF,Africa,SYC,Seychelles,2004,All,Age_all,[All],221.00000000,36.17021277,369.32550672,252.88066550,
AF,Africa,SYC,Seychelles,2005,All,Age_all,[All],251.00000000,37.29569094,405.15288503,283.14231568,
AF,Africa,SYC,Seychelles,2006,All,Age_all,[All],236.00000000,35.54216867,315.39530264,263.61057123,
AF,Africa,SYC,Seychelles,2007,All,Age_all,[All],191.00000000,30.31746032,226.22555653,212.01491875,
AF,Africa,SYC,Seychelles,2008,All,Age_all,[All],213.00000000,32.12669683,256.16159786,235.49182412,
AF,Africa,SYC,Seychelles,2009,All,Age_all,[All],246.00000000,35.96491228,295.73115518,270.91914275,
AF,Africa,SYC,Seychelles,2010,All,Age_all,[All],221.00000000,33.28313253,237.69967887,242.15462833,
AF,Africa,SYC,Seychelles,2011,All,Age_all,[All],250.00000000,36.33720930,282.86942259,285.91033852,
AF,Africa,SYC,Seychelles,2012,All,Age_all,[All],246.00000000,37.78801843,286.46648153,278.58623150,
AF,Africa,SYC,Seychelles,2013,All,Age_all,[All],224.00000000,31.24128312,229.22892417,249.03000589,
AF,Africa,SYC,Seychelles,2014,All,Age_all,[All],202.00000000,27.86206897,244.59614008,221.10574765,
AF,Africa,SYC,Seychelles,2015,All,Age_all,[All],216.00000000,30.72546230,239.67554356,227.42108699,
AF,Africa,SYC,Seychelles,2016,All,Age_all,[All],248.00000000,33.37819650,257.11686796,259.11607982,
AF,Africa,SYC,Seychelles,2017,All,Age_all,[All],289.00000000,38.32891247,270.72812397,299.73656371,
AF,Africa,SYC,Seychelles,2019,All,Age_all,[All],255.00000000,32.07547170,212.58238176,261.20358515,
AS,Asia,SGP,Singapore,2000,All,Age_all,[All],5469.00000000,37.16615698,189.36968007,167.07399035,
AS,Asia,SGP,Singapore,2001,All,Age_all,[All],5343.00000000,36.97833760,176.61287032,160.64824559,
AS,Asia,SGP,Singapore,2002,All,Age_all,[All],5131.00000000,34.41776228,161.16520449,151.67459872,
AS,Asia,SGP,Singapore,2003,All,Age_all,[All],5433.00000000,35.81882911,163.79167780,158.01873073,
AS,Asia,SGP,Singapore,2004,All,Age_all,[All],5111.00000000,34.24685071,145.53838741,146.66131022,
AS,Asia,SGP,Singapore,2005,All,Age_all,[All],5102.00000000,33.37912987,138.48532070,143.96568752,
AS,Asia,SGP,Singapore,2006,All,Age_all,[All],5143.00000000,33.36577138,132.99749605,142.52854451,
AS,Asia,SGP,Singapore,2007,All,Age_all,[All],5469.00000000,34.08750935,140.60744156,152.63319472,
AS,Asia,SGP,Singapore,2008,All,Age_all,[All],5452.00000000,33.73344883,133.34078996,149.66920142,
AS,Asia,SGP,Singapore,2009,All,Age_all,[All],5271.00000000,32.91700493,122.28942669,141.16652669,
AS,Asia,SGP,Singapore,2010,All,Age_all,[All],5414.00000000,32.86191199,119.38459858,143.54269958,
AS,Asia,SGP,Singapore,2011,All,Age_all,[All],5359.00000000,31.73447030,112.89496481,141.42453751,
AS,Asia,SGP,Singapore,2012,All,Age_all,[All],5353.00000000,30.99056331,107.18841470,140.19695144,
AS,Asia,SGP,Singapore,2013,All,Age_all,[All],5392.00000000,30.27512633,102.86278047,140.24315229,
AS,Asia,SGP,Singapore,2014,All,Age_all,[All],5604.00000000,30.72873828,101.53472514,144.77855521,
AS,Asia,SGP,Singapore,2015,All,Age_all,[All],5672.00000000,30.42918455,98.01131495,145.33565310,
AS,Asia,SGP,Singapore,2016,All,Age_all,[All],5731.00000000,30.39350870,94.36930742,145.69503089,
AS,Asia,SGP,Singapore,2017,All,Age_all,[All],6125.00000000,30.99225826,96.42774459,154.44566488,
AS,Asia,SGP,Singapore,2018,All,Age_all,[All],6020.00000000,29.95770092,90.68080785,150.71541000,
AS,Asia,SGP,Singapore,2019,All,Age_all,[All],6132.00000000,30.22476341,87.71024378,152.30207870,
AS,Asia,SGP,Singapore,2020,All,Age_all,[All],6858.00000000,32.68048606,93.46438663,169.57576387,
EU,Europe,SVK,Slovakia,2000,All,Age_all,[All],28883.00000000,54.78150368,397.66339841,534.80312383,
EU,Europe,SVK,Slovakia,2001,All,Age_all,[All],28603.00000000,55.02693344,400.07760362,531.67601649,
EU,Europe,SVK,Slovakia,2002,All,Age_all,[All],27995.00000000,54.32546767,387.15457976,520.46837878,
EU,Europe,SVK,Slovakia,2003,All,Age_all,[All],28136.00000000,53.86942370,385.47055186,523.07606503,
EU,Europe,SVK,Slovakia,2004,All,Age_all,[All],28049.00000000,54.09434544,374.50177981,521.10755932,
EU,Europe,SVK,Slovakia,2005,All,Age_all,[All],29049.00000000,54.32258065,378.46734571,539.21409393,
EU,Europe,SVK,Slovakia,2006,All,Age_all,[All],29208.00000000,54.79822142,370.17896491,541.77338410,
EU,Europe,SVK,Slovakia,2007,All,Age_all,[All],29231.00000000,54.27621806,360.45231911,541.53885144,
EU,Europe,SVK,Slovakia,2008,All,Age_all,[All],28475.00000000,53.56068016,342.37657319,526.63487068,
EU,Europe,SVK,Slovakia,2009,All,Age_all,[All],28249.00000000,53.38763631,331.55532051,521.35566869,
EU,Europe,SVK,Slovakia,2010,All,Age_all,[All],28538.00000000,53.39695014,326.56993156,525.46260153,
EU,Europe,SVK,Slovakia,2012,All,Age_all,[All],23594.00000000,44.99494632,258.78455048,436.31355178,
EU,Europe,SVK,Slovakia,2013,All,Age_all,[All],24128.00000000,46.32516704,258.23827432,445.70941420,
EU,Europe,SVK,Slovakia,2014,All,Age_all,[All],22889.00000000,44.57882949,239.19887671,422.41156421,
EU,Europe,SVN,Slovenia,2000,All,Age_all,[All],7504.00000000,40.37013127,232.49329716,379.52103676,
EU,Europe,SVN,Slovenia,2001,All,Age_all,[All],7216.00000000,38.98854549,220.24341473,362.24263128,
EU,Europe,SVN,Slovenia,2002,All,Age_all,[All],7168.00000000,38.32950110,213.48265187,359.16898079,
EU,Europe,SVN,Slovenia,2003,All,Age_all,[All],7337.00000000,37.72042569,216.04253966,367.44286907,
EU,Europe,SVN,Slovenia,2004,All,Age_all,[All],7111.00000000,38.39010959,203.61281170,356.08341295,
EU,Europe,SVN,Slovenia,2005,All,Age_all,[All],7648.00000000,40.62682603,211.01563560,382.18712177,
EU,Europe,SVN,Slovenia,2006,All,Age_all,[All],7226.00000000,39.74697470,191.37881196,359.76810740,
EU,Europe,SVN,Slovenia,2007,All,Age_all,[All],7602.00000000,40.90615583,189.56547722,376.44733154,
EU,Europe,SVN,Slovenia,2008,All,Age_all,[All],7225.00000000,39.46362246,171.92350661,354.27103769,
EU,Europe,SVN,Slovenia,2009,All,Age_all,[All],7432.00000000,39.63733333,169.15261510,363.89720589,
EU,Europe,SVN,Slovenia,2010,All,Age_all,[All],7331.00000000,39.39491644,159.93813820,357.73871654,
EU,Europe,SVN,Slovenia,2011,All,Age_all,[All],7212.00000000,38.56890743,150.83822497,351.37705506,
EU,Europe,SVN,Slovenia,2012,All,Age_all,[All],7473.00000000,38.80666771,149.74080550,363.42645052,
EU,Europe,SVN,Slovenia,2013,All,Age_all,[All],7478.00000000,38.67797662,144.31047327,363.16590534,
EU,Europe,SVN,Slovenia,2014,All,Age_all,[All],7754.00000000,41.05686752,143.54476555,376.11144230,
EU,Europe,SVN,Slovenia,2015,All,Age_all,[All],7982.00000000,40.24402541,143.26998134,386.89782301,
EU,Europe,SVN,Slovenia,2016,All,Age_all,[All],7810.00000000,39.66681904,135.14734805,378.34729569,
EU,Europe,SVN,Slovenia,2017,All,Age_all,[All],8004.00000000,39.02676874,133.33923937,387.38510697,
EU,Europe,SVN,Slovenia,2018,All,Age_all,[All],7861.00000000,38.37442031,129.64637299,380.42152699,
EU,Europe,SVN,Slovenia,2019,All,Age_all,[All],7887.00000000,38.30872353,122.54734556,383.76462047,
EU,Europe,SVN,Slovenia,2020,All,Age_all,[All],7714.00000000,32.12025316,118.27076294,367.31129466,
AF,Africa,ZAF,South Africa,2000,All,Age_all,[All],70331.00000000,16.99900420,314.50927834,156.40334615,
AF,Africa,ZAF,South Africa,2001,All,Age_all,[All],72933.00000000,16.10369710,307.50692009,160.04160867,
AF,Africa,ZAF,South Africa,2002,All,Age_all,[All],76504.00000000,15.31630010,306.87119529,165.76920158,
AF,Africa,ZAF,South Africa,2003,All,Age_all,[All],82254.00000000,14.87887646,324.64518002,176.06039282,
AF,Africa,ZAF,South Africa,2004,All,Age_all,[All],79057.00000000,13.93106802,309.02183694,167.16918709,
AF,Africa,ZAF,South Africa,2005,All,Age_all,[All],78612.00000000,13.29673062,314.11223249,164.18340279,
AF,Africa,ZAF,South Africa,2006,All,Age_all,[All],83013.00000000,13.67180295,319.27298545,171.19803296,
AF,Africa,ZAF,South Africa,2007,All,Age_all,[All],82600.00000000,13.74071961,304.90648015,168.16043417,
AF,Africa,ZAF,South Africa,2008,All,Age_all,[All],82450.00000000,13.92564768,283.26428300,168.97908758,
AF,Africa,ZAF,South Africa,2009,All,Age_all,[All],84407.00000000,14.73912687,304.38751615,167.21869684,
AF,Africa,ZAF,South Africa,2010,All,Age_all,[All],82686.00000000,15.20365685,299.98863060,161.44260327,
AF,Africa,ZAF,South Africa,2011,All,Age_all,[All],83280.00000000,16.18702938,287.86816907,160.14228203,
AF,Africa,ZAF,South Africa,2012,All,Age_all,[All],80806.00000000,16.45408267,266.55212326,152.94706543,
AF,Africa,ZAF,South Africa,2013,All,Age_all,[All],76468.00000000,16.66212715,245.51738483,142.43267021,
AF,Africa,ZAF,South Africa,2014,All,Age_all,[All],78258.00000000,17.26177872,247.52817962,143.47633678,
AF,Africa,ZAF,South Africa,2015,All,Age_all,[All],81782.00000000,17.76957909,258.13940047,147.65727458,
EU,Europe,ESP,Spain,2000,All,Age_all,[All],125723.00000000,34.88516639,145.89314478,312.95004787,
EU,Europe,ESP,Spain,2001,All,Age_all,[All],124389.00000000,34.53993130,140.64376537,306.26857456,
EU,Europe,ESP,Spain,2002,All,Age_all,[All],125797.00000000,34.12665686,137.96916555,304.48986336,
EU,Europe,ESP,Spain,2003,All,Age_all,[All],129783.00000000,33.72493685,137.61621352,308.97348682,
EU,Europe,ESP,Spain,2004,All,Age_all,[All],123867.00000000,33.30348933,127.71080490,290.14270228,
EU,Europe,ESP,Spain,2005,All,Age_all,[All],126907.00000000,32.76245305,126.55200201,292.42463799,
EU,Europe,ESP,Spain,2006,All,Age_all,[All],120760.00000000,32.50798163,117.03616516,274.02952566,
EU,Europe,ESP,Spain,2007,All,Age_all,[All],124126.00000000,32.21031708,115.96659504,276.61273284,
EU,Europe,ESP,Spain,2008,All,Age_all,[All],122793.00000000,31.78497841,111.19244399,269.32196414,
EU,Europe,ESP,Spain,2009,All,Age_all,[All],120057.00000000,31.18906407,105.03435942,261.39422402,
EU,Europe,ESP,Spain,2010,All,Age_all,[All],119128.00000000,31.18150385,100.78593819,258.56453232,
EU,Europe,ESP,Spain,2011,All,Age_all,[All],118327.00000000,30.50364645,97.01397123,256.53464485,
EU,Europe,ESP,Spain,2012,All,Age_all,[All],122097.00000000,30.30078173,95.29378089,261.07847217,
EU,Europe,ESP,Spain,2013,All,Age_all,[All],117484.00000000,30.09177320,89.59209185,252.14818735,
EU,Europe,ESP,Spain,2014,All,Age_all,[All],117393.00000000,29.65742869,87.15043034,252.70192459,
EU,Europe,ESP,Spain,2015,All,Age_all,[All],124197.00000000,29.39100926,89.44597047,267.60742645,
EU,Europe,ESP,Spain,2016,All,Age_all,[All],119778.00000000,29.17067492,83.96219409,256.84616463,
EU,Europe,ESP,Spain,2017,All,Age_all,[All],122465.00000000,28.84767139,84.26298743,263.17955458,
AS,Asia,LKA,Sri Lanka,2000,All,Age_all,[All],24561.00000000,21.13683305,161.67302531,130.79945622,
AS,Asia,LKA,Sri Lanka,2001,All,Age_all,[All],24657.00000000,21.84780875,158.07760229,130.37939945,
AS,Asia,LKA,Sri Lanka,2002,All,Age_all,[All],25827.00000000,23.08806308,161.13296022,135.48602957,
AS,Asia,LKA,Sri Lanka,2003,All,Age_all,[All],26592.00000000,23.02437335,161.77414544,138.32682490,
AS,Asia,LKA,Sri Lanka,2004,All,Age_all,[All],26858.00000000,23.37205761,159.31649388,138.53503916,
AS,Asia,LKA,Sri Lanka,2005,All,Age_all,[All],27717.00000000,20.98230846,160.27597924,141.81129198,
AS,Asia,LKA,Sri Lanka,2006,All,Age_all,[All],29273.00000000,24.92019035,166.15962210,148.62429739,
AS,Asia,LKA,Sri Lanka,2007,All,Age_all,[All],29716.00000000,24.97310744,163.93044724,149.76279662,
AS,Asia,LKA,Sri Lanka,2009,All,Age_all,[All],31389.00000000,24.56564613,165.54736759,155.98175030,
AS,Asia,LKA,Sri Lanka,2010,All,Age_all,[All],32601.00000000,25.01285130,169.16195373,160.89933454,
AS,Asia,LKA,Sri Lanka,2011,All,Age_all,[All],30856.00000000,25.04891097,153.80111967,151.26604671,
AS,Asia,LKA,Sri Lanka,2012,All,Age_all,[All],30556.00000000,24.89469696,147.18387952,148.81700320,
AS,Asia,LKA,Sri Lanka,2013,All,Age_all,[All],31795.00000000,24.99941030,148.49969962,153.87373188,
AS,Asia,LKA,Sri Lanka,2014,All,Age_all,[All],32749.00000000,25.54823107,148.33586503,157.53413027,
CSA,Central and South America,SUR,Suriname,2000,All,Age_all,[All],759.00000000,29.51010886,236.38186477,161.16394769,
CSA,Central and South America,SUR,Suriname,2001,All,Age_all,[All],734.00000000,28.01526718,221.03579351,154.01433970,
CSA,Central and South America,SUR,Suriname,2002,All,Age_all,[All],838.00000000,29.73740241,247.08907553,173.77419723,
CSA,Central and South America,SUR,Suriname,2003,All,Age_all,[All],877.00000000,31.93736344,251.42420824,179.73447664,
CSA,Central and South America,SUR,Suriname,2004,All,Age_all,[All],911.00000000,32.67575323,257.37091862,184.53286447,
CSA,Central and South America,SUR,Suriname,2005,All,Age_all,[All],943.00000000,33.53485064,262.77922802,188.80239617,
CSA,Central and South America,SUR,Suriname,2006,All,Age_all,[All],854.00000000,31.36246787,230.75277822,169.01018217,
CSA,Central and South America,SUR,Suriname,2007,All,Age_all,[All],847.00000000,29.47112039,221.59962278,165.69473435,
CSA,Central and South America,SUR,Suriname,2008,All,Age_all,[All],818.00000000,27.52355316,205.92512643,158.18286945,
CSA,Central and South America,SUR,Suriname,2009,All,Age_all,[All],798.00000000,28.42892768,197.74367755,152.54888542,
CSA,Central and South America,SUR,Suriname,2010,All,Age_all,[All],864.00000000,28.78081279,208.59071290,163.28659632,
CSA,Central and South America,SUR,Suriname,2011,All,Age_all,[All],807.00000000,26.99899632,188.39593677,150.79067004,
CSA,Central and South America,SUR,Suriname,2012,All,Age_all,[All],806.00000000,28.63232682,183.50459362,148.91592532,
CSA,Central and South America,SUR,Suriname,2013,All,Age_all,[All],868.00000000,27.58182396,190.16535974,158.59935574,
CSA,Central and South America,SUR,Suriname,2014,All,Age_all,[All],926.00000000,29.39682540,199.27270679,167.36764671,
EU,Europe,SWE,Sweden,2000,All,Age_all,[All],43277.00000000,46.27764233,187.62179783,487.77689288,
EU,Europe,SWE,Sweden,2001,All,Age_all,[All],42695.00000000,45.51317585,182.32806868,479.92795067,
EU,Europe,SWE,Sweden,2002,All,Age_all,[All],42381.00000000,44.57826256,178.01309957,474.85937749,
EU,Europe,SWE,Sweden,2003,All,Age_all,[All],41226.00000000,44.32760234,171.70108292,460.20256906,
EU,Europe,SWE,Sweden,2004,All,Age_all,[All],39053.00000000,42.87816072,160.11341656,434.23434022,
EU,Europe,SWE,Sweden,2005,All,Age_all,[All],38619.00000000,42.08008717,155.01440160,427.69469029,
EU,Europe,SWE,Sweden,2006,All,Age_all,[All],38455.00000000,42.13276944,151.17409485,423.48968606,
EU,Europe,SWE,Sweden,2007,All,Age_all,[All],37960.00000000,41.34175561,146.48397058,414.94991524,
EU,Europe,SWE,Sweden,2008,All,Age_all,[All],37466.00000000,40.92766162,142.38087564,406.37170353,
EU,Europe,SWE,Sweden,2009,All,Age_all,[All],36143.00000000,40.08006476,135.99090143,388.69647465,
EU,Europe,SWE,Sweden,2010,All,Age_all,[All],35944.00000000,39.70879042,132.21217235,383.27486749,
EU,Europe,SWE,Sweden,2011,All,Age_all,[All],34895.00000000,38.79765624,127.03948432,369.29001389,
EU,Europe,SWE,Sweden,2012,All,Age_all,[All],34949.00000000,37.99217306,125.70926228,367.13544744,
EU,Europe,SWE,Sweden,2013,All,Age_all,[All],33569.00000000,37.09076847,120.55747826,349.66329713,
EU,Europe,SWE,Sweden,2014,All,Age_all,[All],32548.00000000,36.54532797,114.99200706,335.68102753,
EU,Europe,SWE,Sweden,2015,All,Age_all,[All],31999.00000000,35.16296345,113.21178443,330.01896276,
EU,Europe,SWE,Sweden,2016,All,Age_all,[All],31616.00000000,34.71577121,108.96037146,318.61059338,
EU,Europe,SWE,Sweden,2017,All,Age_all,[All],31026.00000000,33.69644312,105.19345306,308.48014667,
EU,Europe,SWE,Sweden,2018,All,Age_all,[All],30293.00000000,32.83794038,101.92123948,297.71365485,
EU,Europe,CHE,Switzerland,2000,All,Age_all,[All],24910.00000000,39.82732433,153.11679587,345.53828373,
EU,Europe,CHE,Switzerland,2001,All,Age_all,[All],24148.00000000,39.40407617,145.02596327,332.60154932,
EU,Europe,CHE,Switzerland,2002,All,Age_all,[All],23738.00000000,38.43090273,137.20668293,324.56216990,
EU,Europe,CHE,Switzerland,2003,All,Age_all,[All],23894.00000000,37.88488980,136.72121241,325.57560279,
EU,Europe,CHE,Switzerland,2004,All,Age_all,[All],22451.00000000,37.30641409,126.25014714,303.81781162,
EU,Europe,CHE,Switzerland,2005,All,Age_all,[All],22861.00000000,37.40102088,125.41915354,307.39066057,
EU,Europe,CHE,Switzerland,2006,All,Age_all,[All],22392.00000000,37.14480036,119.58033142,299.20088830,
EU,Europe,CHE,Switzerland,2007,All,Age_all,[All],22613.00000000,37.01648415,116.94345801,299.46562873,
EU,Europe,CHE,Switzerland,2008,All,Age_all,[All],22321.00000000,36.45256643,112.21882845,291.86644413,
EU,Europe,CHE,Switzerland,2009,All,Age_all,[All],22203.00000000,35.56406273,109.01610725,286.71851352,
EU,Europe,CHE,Switzerland,2010,All,Age_all,[All],21959.00000000,35.05083880,104.98752652,280.62942577,
EU,Europe,CHE,Switzerland,2011,All,Age_all,[All],20964.00000000,33.76443492,98.97231591,264.95128278,
EU,Europe,CHE,Switzerland,2012,All,Age_all,[All],21674.00000000,33.77432877,99.51539462,271.03134592,
EU,Europe,CHE,Switzerland,2013,All,Age_all,[All],21512.00000000,33.11525377,96.05223258,265.93004341,
EU,Europe,CHE,Switzerland,2014,All,Age_all,[All],20971.00000000,32.83748023,90.42819987,255.55684729,
EU,Europe,CHE,Switzerland,2015,All,Age_all,[All],21593.00000000,31.93947283,91.11350740,260.70955063,
EU,Europe,CHE,Switzerland,2016,All,Age_all,[All],20712.00000000,31.88227326,85.36551082,247.35655004,
EU,Europe,CHE,Switzerland,2017,All,Age_all,[All],21042.00000000,31.41956966,84.62571241,248.96350984,
EU,Europe,CHE,Switzerland,2018,All,Age_all,[All],20596.00000000,30.69997615,80.74781968,241.89809908,
AS,Asia,SYR,Syrian Arab Republic,2000,All,Age_all,[All],27417.00000000,45.18665019,401.13794667,167.06632101,
AS,Asia,SYR,Syrian Arab Republic,2001,All,Age_all,[All],22668.00000000,42.90581466,315.68159616,135.19767113,
AS,Asia,SYR,Syrian Arab Republic,2002,All,Age_all,[All],24267.00000000,41.58583816,333.69997426,142.03993390,
AS,Asia,SYR,Syrian Arab Republic,2003,All,Age_all,[All],22876.00000000,45.75383015,303.56033085,131.35641055,
AS,Asia,SYR,Syrian Arab Republic,2004,All,Age_all,[All],26152.00000000,49.04266292,347.45897262,146.69203899,
AS,Asia,SYR,Syrian Arab Republic,2005,All,Age_all,[All],31748.00000000,55.79319192,394.90607468,172.90831481,
AS,Asia,SYR,Syrian Arab Republic,2006,All,Age_all,[All],30246.00000000,52.91462561,363.47592998,158.69453050,
AS,Asia,SYR,Syrian Arab Republic,2007,All,Age_all,[All],29480.00000000,50.60075524,354.37512562,148.30276341,
AS,Asia,SYR,Syrian Arab Republic,2008,All,Age_all,[All],32962.00000000,49.17646357,387.68094622,159.51383752,
AS,Asia,SYR,Syrian Arab Republic,2009,All,Age_all,[All],28326.00000000,44.72338007,312.33627462,133.57620316,
AS,Asia,SYR,Syrian Arab Republic,2010,All,Age_all,[All],33780.00000000,50.39985677,366.59399487,158.12734532,
AS,Asia,TJK,Tajikistan,2000,All,Age_all,[All],10863.00000000,41.94370439,397.42761575,175.53903962,
AS,Asia,TJK,Tajikistan,2001,All,Age_all,[All],11758.00000000,43.97651195,432.79577345,186.25776345,
AS,Asia,TJK,Tajikistan,2002,All,Age_all,[All],12903.00000000,47.38523687,465.07726996,200.32575641,
AS,Asia,TJK,Tajikistan,2003,All,Age_all,[All],13271.00000000,49.54823775,460.31696298,201.89480810,
AS,Asia,TJK,Tajikistan,2004,All,Age_all,[All],13143.00000000,49.09600299,429.08948781,195.86710425,
AS,Asia,TJK,Tajikistan,2005,All,Age_all,[All],14749.00000000,51.01165566,542.79477123,217.23821867,
AS,Asia,TJK,Tajikistan,2016,All,Age_all,[All],16145.00000000,47.30996894,454.58536233,186.35485404,
AS,Asia,TJK,Tajikistan,2017,All,Age_all,[All],15370.00000000,47.99525356,394.29648123,177.74998129,
AS,Asia,THA,Thailand,2000,All,Age_all,[All],32331.00000000,8.84368256,58.54025503,51.35765390,
AS,Asia,THA,Thailand,2002,All,Age_all,[All],32867.00000000,8.64093342,59.09431512,52.54148891,
AS,Asia,THA,Thailand,2003,All,Age_all,[All],40090.00000000,10.43654378,67.75657285,62.10702281,
AS,Asia,THA,Thailand,2004,All,Age_all,[All],39553.00000000,10.04923881,63.75238866,60.85517046,
AS,Asia,THA,Thailand,2005,All,Age_all,[All],36770.00000000,9.30005514,57.34698655,56.20932763,
AS,Asia,THA,Thailand,2006,All,Age_all,[All],34095.00000000,8.71713975,51.39231951,51.80623947,
AS,Asia,THA,Thailand,2007,All,Age_all,[All],34742.00000000,8.83449374,56.61500888,55.20428980,
AS,Asia,THA,Thailand,2008,All,Age_all,[All],35391.00000000,8.90727285,56.67700161,55.98599627,
AS,Asia,THA,Thailand,2009,All,Age_all,[All],35035.00000000,8.89784557,54.56281714,55.21023311,
AS,Asia,THA,Thailand,2010,All,Age_all,[All],39457.00000000,9.59251795,59.43631272,61.94025943,
AS,Asia,THA,Thailand,2011,All,Age_all,[All],44133.00000000,10.64292088,63.99155819,68.76334048,
AS,Asia,THA,Thailand,2012,All,Age_all,[All],46347.00000000,11.16415868,64.96284065,72.11703976,
AS,Asia,THA,Thailand,2013,All,Age_all,[All],54370.00000000,12.76096370,72.81616503,84.13634253,
AS,Asia,THA,Thailand,2014,All,Age_all,[All],58676.00000000,13.46941399,74.89027400,90.33287216,
